TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
36067NNCMP100JE,INTERNATIONAL PAPER,100 JENSEN RD,PRATTVILLE,AUTAUGA,AL,36067,32.418731,-86.471209,VANADIUM COMPOUNDS
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,CHROMIUM
35151HCKNG171BG,HOCKING INTERNATIONAL LABORATORIES EAST LLC,171B GENE STEWART CT,SYLACAUGA,TALLADEGA,AL,35151,33.101162,-86.172456,CERTAIN GLYCOL ETHERS
36701HNRYB3409W,HENRY BRICK CO,3409 WATER AVE,SELMA,DALLAS,AL,36701,32.41244,-86.9943,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
36701HNRYB3409W,HENRY BRICK CO,3409 WATER AVE,SELMA,DALLAS,AL,36701,32.41244,-86.9943,MANGANESE
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,BARIUM COMPOUNDS
35476HRDWR8915E,SSAB WEAR SOLUTIONS LLC,8915 ENERGY LN,NORTHPORT,TUSCALOOSA,AL,35476,33.234622,-87.64418,NICKEL
35094RCKWLPARKW,ROCK WOOL MANUFACTURING CO,8610 SPRUIELL ST,LEEDS,JEFFERSON,AL,35094,33.54157,-86.52939,PHENOL
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,METHANOL
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,COPPER COMPOUNDS
35616LRCHNHIGHW,CHEROKEE NITROGEN LLC,1080 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.805,-87.936944,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35653GLDNPCOUNT,PILGRIM'S PRIDE PROCESSING PLANT,2045 COUNTY RD 244,RUSSELLVILLE,FRANKLIN,AL,35653,34.462594,-87.66955,CHLORINE
35954MMCHMRT3BO,GIANT RESOURCE RECOVERY-ATTALLA INC,1229 VALLEY DR,ATTALLA,ETOWAH,AL,35954,34.083429,-86.024417,"1,2,4-TRIMETHYLBENZENE"
35214LBFST3135B,LB FOSTER CO,3135 B DANIEL PAYNE DR,BIRMINGHAM,JEFFERSON,AL,35214,33.561882,-86.844461,MANGANESE COMPOUNDS
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,LEAD COMPOUNDS
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,NITRATE COMPOUNDS
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,CATECHOL
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,CRESOL (MIXED ISOMERS)
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,DIOXIN AND DIOXIN-LIKE COMPOUNDS
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,POLYCYCLIC AROMATIC COMPOUNDS
36505MTCHMHWY43,ARKEMA INC,13755 U.S. HWY 43 N,AXIS,MOBILE,AL,365050099,30.979167,-88.028833,HYDROGEN SULFIDE
36505MTCHMHWY43,ARKEMA INC,13755 U.S. HWY 43 N,AXIS,MOBILE,AL,365050099,30.979167,-88.028833,NITRATE COMPOUNDS
36505MTCHMHWY43,ARKEMA INC,13755 U.S. HWY 43 N,AXIS,MOBILE,AL,365050099,30.979167,-88.028833,CHLOROACETIC ACID
36505MTCHMHWY43,ARKEMA INC,13755 U.S. HWY 43 N,AXIS,MOBILE,AL,365050099,30.979167,-88.028833,BUTYL ACRYLATE
36505MTCHMHWY43,ARKEMA INC,13755 U.S. HWY 43 N,AXIS,MOBILE,AL,365050099,30.979167,-88.028833,METHANOL
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,ONE PLASTICS DR,BURKVILLE,LOWNDES,AL,36752,32.336249,-86.530532,CARBON TETRACHLORIDE
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,ONE PLASTICS DR,BURKVILLE,LOWNDES,AL,36752,32.336249,-86.530532,TRIETHYLAMINE
36752GPLSTONEPL,SABIC INNOVATIVE PLASTICS US LLC,ONE PLASTICS DR,BURKVILLE,LOWNDES,AL,36752,32.336249,-86.530532,CARBON DISULFIDE
35173MRXCR7595G,AMEREX CORP,7595 GADSDEN HWY,TRUSSVILLE,JEFFERSON,AL,35173,33.64912,-86.56604,BROMOCHLORODIFLUOROMETHANE
36512LBMPWUSHWY,BARRY STEAM PLANT,US HWY 43,BUCKS,MOBILE,AL,36512,31.004541,-88.025685,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
36512LBMPWUSHWY,BARRY STEAM PLANT,US HWY 43,BUCKS,MOBILE,AL,36512,31.004541,-88.025685,VANADIUM COMPOUNDS
36512LBMPWUSHWY,BARRY STEAM PLANT,US HWY 43,BUCKS,MOBILE,AL,36512,31.004541,-88.025685,AMMONIA
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,DIOXIN AND DIOXIN-LIKE COMPOUNDS
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,MANGANESE COMPOUNDS
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,AMMONIA
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,FORMALDEHYDE
35044NPPNL1NIPP,JX NIPPON OIL & ENERGY USA INC,100 NIPPON DR,CHILDERSBURG,TALLADEGA,AL,35044,33.33545,-86.3566,ZINC COMPOUNDS
3560WSHRMN631LD,SHERMAN INDUSTRIES - DECATUR PLANT,631 OLD TRINITY RD,TRINITY,LAWRENCE,AL,35601,34.605054,-87.054165,LEAD COMPOUNDS
36610MBLNR77BAY,MOBILE ENERGY SERVICES LLC,50 BAY BRIDGE RD,MOBILE,MOBILE,AL,36610,30.738522,-88.048888,MANGANESE COMPOUNDS
36610MBLNR77BAY,MOBILE ENERGY SERVICES LLC,50 BAY BRIDGE RD,MOBILE,MOBILE,AL,36610,30.738522,-88.048888,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
36048STHST99PLA,SOUTHEAST WOOD,99 PLANER MILL RD,LOUISVILLE,BARBOUR,AL,36048,31.77551,-85.5614,COPPER COMPOUNDS
35803VMC  12090,GE INTELLIGENT PLATFORMS EMBEDDED SYSTEMS INC,12090 MEMORIAL PKWY,HUNTSVILLE,MADISON,AL,35803,34.60761,-86.56524,LEAD
35898SDDSRBUILD,US ARMY GARRISON - REDSTONE,4488 MARTIN RD (IMRE-PWE),HUNTSVILLE,MADISON,AL,358985000,34.64694,-86.67305,CHLORINE
35040BLCRC8039H,ARGOS CEMENT LLC - ROBERTA PLANT,8039 HWY 25 W,CALERA,SHELBY,AL,35040,33.1043,-86.7985,AMMONIA
35214LBFST3135B,LB FOSTER CO,3135 B DANIEL PAYNE DR,BIRMINGHAM,JEFFERSON,AL,35214,33.561882,-86.844461,NICKEL COMPOUNDS
35130LBMPW4250P,MILLER STEAM PLANT,4250 PORTER RD,QUINTON,JEFFERSON,AL,35130,33.6331,-87.0597,AMMONIA
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,POLYCYCLIC AROMATIC COMPOUNDS
35601DKNMRSTATE,DAIKIN AMERICA INC,905 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.63147,-87.03843,N-METHYLOLACRYLAMIDE
35601DKNMRSTATE,DAIKIN AMERICA INC,905 STATE DOCKS RD,DECATUR,MORGAN,AL,35601,34.63147,-87.03843,HYDROGEN FLUORIDE
35631NCHLS1547H,KAISER ALUMINUM FABRICATED PRODUCTS FLORENCE ALABAMA PLANT,1547 HELTON DR,FLORENCE,LAUDERDALE,AL,35630,34.82436,-87.66693,LEAD
35772MDCNTHIGHW,ROCKTENN,1611 COUNTY RD 85,STEVENSON,JACKSON,AL,35772,34.864542,-85.787834,HYDROGEN SULFIDE
36607SHLND701WE,NEXEO SOLUTIONS LLC,701 WESTERN DR,MOBILE,MOBILE,AL,36607,30.71183,-88.11465,TOLUENE
36607SHLND701WE,NEXEO SOLUTIONS LLC,701 WESTERN DR,MOBILE,MOBILE,AL,36607,30.71183,-88.11465,ETHYLENE GLYCOL
36607SHLND701WE,NEXEO SOLUTIONS LLC,701 WESTERN DR,MOBILE,MOBILE,AL,36607,30.71183,-88.11465,XYLENE (MIXED ISOMERS)
36732GLFSTHIGHW,ROCK-TENN MILL CO LLC,28270 HWY 80 W,DEMOPOLIS,MARENGO,AL,36732,32.453775,-87.977104,MANGANESE COMPOUNDS
36590DLBSC3051H,HOLCIM (US) INC - THEODORE A L PLANT,3051 HAMILTON BLVD,THEODORE,MOBILE,AL,36582,30.5349,-88.1121,ZINC COMPOUNDS
3604WKCHFD19TYS,"KOCH FOODS OF ALABAMA,HOPE HULL FEED MILL",109 TYSON RD,HOPE HULL,MONTGOMERY,AL,36043,32.1972,-86.43251,MANGANESE COMPOUNDS
36732GLFSTHIGHW,ROCK-TENN MILL CO LLC,28270 HWY 80 W,DEMOPOLIS,MARENGO,AL,36732,32.453775,-87.977104,BARIUM COMPOUNDS
36732GLFSTHIGHW,ROCK-TENN MILL CO LLC,28270 HWY 80 W,DEMOPOLIS,MARENGO,AL,36732,32.453775,-87.977104,POLYCYCLIC AROMATIC COMPOUNDS
3540WGYLRD188FA,GAYLORD CHEMICAL CO LLC,1880 FAIRLAWN RD,TUSCALOOSA,TUSCALOOSA,AL,35401,33.19897,-87.60992,NITRIC ACID
3521WKMTKN1595S,KAMTEK INC,1595 STERILITE DR,BIRMINGHAM,JEFFERSON,AL,35215,33.63788,-86.738973,CHROMIUM
35674MRLYF1401E,FLEXCO CORP,1401 E 6TH ST,TUSCUMBIA,COLBERT,AL,35674,34.73041,-87.68378,BARIUM COMPOUNDS
35592MRTHNPOBOX,MARATHON EQUIPMENT CO (DELAWARE),COUNTY HWY 9 S,VERNON,LAMAR,AL,35592,33.724555,-88.119752,MANGANESE
35824STRLN176CO,KOHLER CO,176 COCHRAN RD,HUNTSVILLE,MADISON,AL,35824,34.66796,-86.75014,LEAD COMPOUNDS
35824STRLN176CO,KOHLER CO,176 COCHRAN RD,HUNTSVILLE,MADISON,AL,35824,34.66796,-86.75014,STYRENE
36618MDSTRHWY90,MARTIN ENERGY SERVICES - BLAKELEY ISLAND,1231 COCHRAN BRIDGE CAUSEWAY,MOBILE,MOBILE,AL,36610,30.720664,-88.035869,ETHYLBENZENE
36618MDSTRHWY90,MARTIN ENERGY SERVICES - BLAKELEY ISLAND,1231 COCHRAN BRIDGE CAUSEWAY,MOBILE,MOBILE,AL,36610,30.720664,-88.035869,NAPHTHALENE
36081SNDRSHENDE,SANDERS LEAD CO INC,1 SANDERS RD,TROY,PIKE,AL,36079,31.788115,-85.977613,CADMIUM
35125MLLCS1115D,AFCO ARCHITECTURAL PRODUCTS,1115 DOWZER AVE,PELL CITY,ST CLAIR,AL,35125,33.60418,-86.260536,STYRENE
36504SWFTLSWIFT,SWIFT LUMBER INC,1450 SWIFT MILL RD,ATMORE,ESCAMBIA,AL,36502,31.026019,-87.516551,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35811NTDPL3400S,UNITED PLATING INC,3400 STANWOOD BLVD,HUNTSVILLE,MADISON,AL,35811,34.78177,-86.53217,NITRIC ACID
35077LBMFDFARMR,AMERICAN PROTEINS INC/HANCEV ILLE DIV,1170 COUNTY RD 508,HANCEVILLE,CULLMAN,AL,35077,33.956949,-86.809218,NITRATE COMPOUNDS
35077LBMFDFARMR,AMERICAN PROTEINS INC/HANCEV ILLE DIV,1170 COUNTY RD 508,HANCEVILLE,CULLMAN,AL,35077,33.956949,-86.809218,AMMONIA
35580BRNRC8425H,BOREN EXPLOSIVES CO INC,8425 HWY 269,PARRISH,WALKER,AL,35580,33.703047,-87.258286,NITRIC ACID
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,BENZENE
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,DI(2-ETHYLHEXYL) PHTHALATE
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,"1,2,4-TRIMETHYLBENZENE"
35404WRRRR35WAR,WARRIOR ROOFING MANUFACTURING INC,3050 WARRIOR RD,TUSCALOOSA,TUSCALOOSA,AL,35404,33.24798,-87.48755,"BENZO(G,H,I)PERYLENE"
36446SCTCH101MA,SCOTCH PLYWOOD CO INC,1101 MAIN ST,FULTON,CLARKE,AL,36446,31.796572,-87.7143,DIOXIN AND DIOXIN-LIKE COMPOUNDS
36105HGRHN150FO,HAGER COS,150 FOLMAR PKWY,MONTGOMERY,MONTGOMERY,AL,36105,32.26203,-86.36716,MANGANESE COMPOUNDS
36105HGRHN150FO,HAGER COS,150 FOLMAR PKWY,MONTGOMERY,MONTGOMERY,AL,36105,32.26203,-86.36716,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,POLYCYCLIC AROMATIC COMPOUNDS
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,NAPHTHALENE
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,"1,2,4-TRIMETHYLBENZENE"
35564VLLYLPARKR,VALLEY LUMBER CO,PARK RD,HACKLEBURG,MARION,AL,35564,34.2572,-87.82505,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
36613MBLSLKUSHL,MOBILE SOLVENT &  SUPPLY,5750 KUSHLA MCLEOD RD,EIGHT MILE,MOBILE,AL,36613,30.816389,-88.183056,XYLENE (MIXED ISOMERS)
36425SCTCHHWY21,SCOTCH PLYWOOD CO INC,14883 HWY 21 N,BEATRICE,MONROE,AL,36425,31.702547,-87.215493,DIOXIN AND DIOXIN-LIKE COMPOUNDS
36613MBLSLKUSHL,MOBILE SOLVENT &  SUPPLY,5750 KUSHLA MCLEOD RD,EIGHT MILE,MOBILE,AL,36613,30.816389,-88.183056,METHYL ISOBUTYL KETONE
35611MLLCNHWY12,GEORGIA PACIFIC/SOUTHEAST WOOD,19560 ALABAMA HWY 127 N,ATHENS,LIMESTONE,AL,35614,34.841754,-86.972229,COPPER COMPOUNDS
36251TYSNFPOBOX,KOCH FOODS OF ASHLAND LLC,515 TYSON RD,ASHLAND,CLAY,AL,36251,33.284163,-85.819036,PERACETIC ACID
35215BLZRF4466P,SOUTHEASTERN PLATEWORKS LLC,4466 PINSON VALLEY PKWY,BIRMINGHAM,JEFFERSON,AL,35215,33.6529,-86.71523,CHROMIUM
35976GLDKS2950L,PILGRIM'S PRIDE FEED MILL,2950 LAKE GUNTERSVILLE PARK DR,GUNTERSVILLE,MARSHALL,AL,35976,34.346884,-86.289262,MANGANESE COMPOUNDS
35976GLDKS2950L,PILGRIM'S PRIDE FEED MILL,2950 LAKE GUNTERSVILLE PARK DR,GUNTERSVILLE,MARSHALL,AL,35976,34.346884,-86.289262,ZINC COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,MERCURY COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,LEAD COMPOUNDS
35555MRCNLFAYET,DAL-TILE CORP FAYETTE PLANT,1470 COUNTY RD 21 S,FAYETTE,FAYETTE,AL,35555,33.695113,-87.872293,MANGANESE COMPOUNDS
36830LFRGB32BEE,ARGOS AUBURN CONCRETE PLANT,302 BEEHIVE RD,AUBURN,LEE,AL,36830,32.543137,-85.520778,LEAD
36037CRSTN200IN,CORSTONE INDUSTRIES LLC,200 INDUSTRIAL PKWY,GREENVILLE,BUTLER,AL,36037,31.81656,-86.64349,STYRENE
35740BLNYL202JA,BEAULIEU FIBERS,202 JACOBS AVE,BRIDGEPORT,JACKSON,AL,35740,34.948438,-85.70828,NITRIC ACID
35115CHMCL7444S,LHOIST NA OF ALABAMA LLC,7444 HWY 25 S,CALERA,SHELBY,AL,35040,33.089359,-86.807138,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35603HSPNC3300M,HEXCEL CORP,3300 MALLARD FOX DR,DECATUR,MORGAN,AL,35601,34.6555,-87.0709,NITRIC ACID
36066TWBCL17JES,TWB CO LLC OF ALABAMA,107 JESSE SAMUEL HUNT BLVD,PRATTVILLE,AUTAUGA,AL,36066,32.564111,-86.461319,LEAD
35976GLDKS2950L,PILGRIM'S PRIDE FEED MILL,2950 LAKE GUNTERSVILLE PARK DR,GUNTERSVILLE,MARSHALL,AL,35976,34.346884,-86.289262,COPPER COMPOUNDS
35125THFRD3929M,FORD METER BOX CO INC,815 MILES PKWY,PELL CITY,ST CLAIR,AL,35125,33.60203,-86.25789,NICKEL
35125THFRD3929M,FORD METER BOX CO INC,815 MILES PKWY,PELL CITY,ST CLAIR,AL,35125,33.60203,-86.25789,CHROMIUM
35212SMSTLPOBOX,SMI STEEL LLC DBA CMC STEEL ALABAMA,101 S 50TH ST,BIRMINGHAM,JEFFERSON,AL,35212,33.534104,-86.757929,MERCURY COMPOUNDS
35212SMSTLPOBOX,SMI STEEL LLC DBA CMC STEEL ALABAMA,101 S 50TH ST,BIRMINGHAM,JEFFERSON,AL,35212,33.534104,-86.757929,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35983KTHLS45IND,KTH LEESBURG PRODUCTS LLC,405 INDUSTRIAL BLVD,LEESBURG,CHEROKEE,AL,35983,34.183372,-85.762886,MANGANESE
36512HCHSTHIGHW,US AMINES (BUCKS) LLC,14086 HWY 43 N,AXIS,MOBILE,AL,36505,30.985223,-88.026254,NITRATE COMPOUNDS
36105HGRHN150FO,HAGER COS,150 FOLMAR PKWY,MONTGOMERY,MONTGOMERY,AL,36105,32.26203,-86.36716,NITRIC ACID
36105HGRHN150FO,HAGER COS,150 FOLMAR PKWY,MONTGOMERY,MONTGOMERY,AL,36105,32.26203,-86.36716,NICKEL COMPOUNDS
35055RHNC 2424I,REHAU AUTOMOTIVE LLC,2424 INDUSTRIAL DR SW,CULLMAN,CULLMAN,AL,35055,34.12938,-86.84406,TOLUENE
35404TSCLS1500H,NUCOR STEEL TUSCALOOSA INC,1700 HOLT RD NE,TUSCALOOSA,TUSCALOOSA,AL,35404,33.23375,-87.50693,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,ETHYLENE GLYCOL
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,XYLENE (MIXED ISOMERS)
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,N-BUTYL ALCOHOL
35096HNDMF1800H,HONDA MANUFACTURING OF ALABAMA LLC,1800 HONDA DR,LINCOLN,TALLADEGA,AL,35096,33.616091,-86.156139,BARIUM COMPOUNDS
35055SPDRN6717A,GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES,6717 ALABAMA HWY 157,CULLMAN,CULLMAN,AL,35057,34.201766,-86.883614,NITRIC ACID
35563M    HIGHW,3M CO - GUIN,6675 US HWY 43,GUIN,MARION,AL,35563,33.96672,-87.899855,N-BUTYL ALCOHOL
35616SCTSS1834H,SCA TISSUE NA BARTON OPERATIONS,1834 HALEY DR,CHEROKEE,COLBERT,AL,35616,34.7663,-87.890501,METHANOL
35555HPNC 9312N,SHOWA BEST GLOVE INC,931 SECOND AVE SE,FAYETTE,FAYETTE,AL,35555,33.67674,-87.830649,ZINC COMPOUNDS
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,XYLENE (MIXED ISOMERS)
35602BNGC01001R,UNITED LAUNCH ALLIANCE - DECATUR OPERATIONS,100 ATLAS AVE,TRINITY,MORGAN,AL,35673,34.63163,-87.06991,COPPER COMPOUNDS
35983CHVTCEWING,PEMCO,100 PEMCO DR,LEESBURG,CHEROKEE,AL,35983,34.192595,-85.762867,HYDROGEN FLUORIDE
35983CHVTCEWING,PEMCO,100 PEMCO DR,LEESBURG,CHEROKEE,AL,35983,34.192595,-85.762867,NICKEL COMPOUNDS
35983CHVTCEWING,PEMCO,100 PEMCO DR,LEESBURG,CHEROKEE,AL,35983,34.192595,-85.762867,COPPER COMPOUNDS
35653THCLTWALNU,SAINT-GOBAIN VETROTEX GLASS MAT,475 WALNUT GATE RD,RUSSELLVILLE,FRANKLIN,AL,35654,34.477146,-87.741593,FORMALDEHYDE
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,LEAD COMPOUNDS
36361FRTNDJODIE,PROSOL INC,1792 JODIE PARKER RD,OZARK,DALE,AL,36360,31.487683,-85.677286,ZINC COMPOUNDS
36206CNTRL260CE,CENTRAL CASTINGS - TYCO FIRE & BUILDING PRODUCTS,260 CENTRAL CASTINGS DR,ANNISTON,CALHOUN,AL,36206,33.71292,-85.87947,LEAD
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,MANGANESE COMPOUNDS
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,ZINC COMPOUNDS
35234SHLND3300B,NEXEO SOLUTIONS LLC,3300 BALL ST,BIRMINGHAM,JEFFERSON,AL,35234,33.5532,-86.78468,N-HEXANE
35603SXTNC3101S,ITW SEXTON INC,3101 SEXTON RD,DECATUR,MORGAN,AL,35603,34.54904,-86.97719,FORMALDEHYDE
35603SXTNC3101S,ITW SEXTON INC,3101 SEXTON RD,DECATUR,MORGAN,AL,35603,34.54904,-86.97719,CERTAIN GLYCOL ETHERS
35055CLLMN1909B,AMERICAN TRIM LLC,1909 BEECH AVE SE,CULLMAN,CULLMAN,AL,35055,34.150471,-86.830678,NICKEL
35055CLLMN1909B,AMERICAN TRIM LLC,1909 BEECH AVE SE,CULLMAN,CULLMAN,AL,35055,34.150471,-86.830678,MANGANESE
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,NICKEL COMPOUNDS
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,STYRENE
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,N-BUTYL ALCOHOL
35055CLLMN251CU,CULLMAN CASTING CORP,251 COUNTY RD 490,CULLMAN,CULLMAN,AL,35055,34.137514,-86.830874,STYRENE
35404MRCHMONEWA,MERICHEM CO,2701 WARRIOR RD,TUSCALOOSA,TUSCALOOSA,AL,35404,33.24565,-87.47948,CRESOL (MIXED ISOMERS)
35811NTNLC3333S,NATIONAL COPPER & SMELTING CO,3333 STANWOOD BLVD,HUNTSVILLE,MADISON,AL,35811,34.78232,-86.53425,COPPER
36652SCTTPBAYBR,KIMBERLY-CLARK CORP,200 BAY BRIDGE RD,MOBILE,MOBILE,AL,36610,30.734058,-88.0498,NITRATE COMPOUNDS
36207DFNSR1425C,GENERAL DYNAMICS OTS (ANNISTON),1425 COMMERCE BLVD,ANNISTON,CALHOUN,AL,36207,33.6252,-85.79255,MANGANESE
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,ZINC COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,DIOXIN AND DIOXIN-LIKE COMPOUNDS
35186LBMPWHWY25,GASTON STEAM PLANT,HWY 25,WILSONVILLE,SHELBY,AL,35186,33.243803,-86.459093,AMMONIA
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,METHANOL
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,XYLENE (MIXED ISOMERS)
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,TOLUENE
35616NLSNB2120I,NELSON BROTHERS LLC - CHEROKEE,2120 INDUSTRIAL DR,CHEROKEE,COLBERT,AL,35616,34.811871,-87.937047,AMMONIA
35023NTDST2023S,US PIPE & FOUNDRY CO LLC,2023 ST LOUIS AVE,BESSEMER,JEFFERSON,AL,35020,33.41702,-86.97085,DIOXIN AND DIOXIN-LIKE COMPOUNDS
36505PSCST12400,SSAB ALABAMA INC,12400 HWY 43 N,AXIS,MOBILE,AL,36505,30.943048,-88.012823,MOLYBDENUM TRIOXIDE
